2018-07-06 21:05:02.0000000,-82797736,535437649,Truck,RD712,NULL
2018-07-06 21:05:02.0000000,-82919364,535578362,Truck,RD706,NULL
2018-07-06 21:05:03.0000000,-82934676,535560354,Truck,RD539,NULL
2018-07-06 21:05:03.0000000,-82845780,535427814,Truck,RD553,NULL
2018-07-06 21:05:05.0000000,-82866246,535517833,WaterTruck,WT592,NULL
2018-07-06 21:05:08.0000000,-82845582,535501428,Grader,GR401,NULL
2018-07-06 21:05:09.0000000,-82885842,535492440,Shovel,EX359,NULL
2018-07-06 21:05:09.0000000,-82815859,535453893,Truck,RD711,NULL
2018-07-06 21:05:10.0000000,-82950153,535577047,Truck,RD708,NULL
2018-07-06 21:05:10.0000000,-82818858,535404942,Truck,RD558,31.7673923771226
2018-07-06 21:05:12.0000000,-82967034,535558418,Truck,RD707,NULL
2018-07-06 21:05:16.0000000,-82807337,535437354,Truck,RD713,NULL
2018-07-06 21:05:19.0000000,-82933956,535560168,Shovel,EX303,NULL
2018-07-06 21:05:23.0000000,-82814096,535433856,Dozer,TD603,NULL
2018-07-06 21:05:25.0000000,-82939974,535563168,Grader,GR254,NULL
2018-07-06 21:05:25.0000000,-82807051,535437379,Shovel,SH101,NULL
2018-07-06 21:05:26.0000000,-82924056,535585950,Truck,RD530,NULL
2018-07-06 21:05:27.0000000,-82825422,535360998,WaterTruck,WT591,NULL
2018-07-06 21:05:28.0000000,-82968576,535568304,Loader,LD362,NULL
2018-07-06 21:05:32.0000000,-82807314,535440972,Truck,RD525,NULL
2018-07-06 21:05:33.0000000,-82820859,535358261,Truck,RD710,NULL
2018-07-06 21:05:34.0000000,-82926138,535591362,Dozer,WD693,NULL
2018-07-06 21:05:34.0000000,-82844339,535466160,Truck,RD714,NULL
2018-07-06 21:05:35.0000000,-82806858,535438854,Truck,RD529,NULL
2018-07-06 21:05:39.0000000,-82966038,535573902,Truck,RD538,NULL
2018-07-06 21:05:42.0000000,-82935042,535559508,Truck,RD535,NULL
2018-07-06 21:05:42.0000000,-82867678,535411094,Truck,RD705,NULL
2018-07-06 21:05:42.0000000,-82808616,535416438,Truck,RD526,NULL
2018-07-06 21:05:46.0000000,-82943862,535591818,WaterTruck,WT808,NULL
2018-07-06 21:05:47.0000000,-82842840,535466100,Truck,RD531,NULL
2018-07-06 21:05:47.0000000,-82797138,535443246,Truck,RD559,NULL
2018-07-06 21:05:51.0000000,-82819584,535479210,Grader,GR256,NULL
2018-07-06 21:05:52.0000000,-82919634,535578906,Truck,RD534,NULL
2018-07-06 21:05:53.0000000,-82835281,535414700,Dozer,TD605,NULL
2018-07-06 21:05:53.0000000,-82835085,535414630,Dozer,TD605,NULL
2018-07-06 21:05:58.0000000,-82815037,535445298,Truck,RD709,NULL
2018-07-06 21:06:02.0000000,-82825536,535480740,FuelTruck,ST822,NULL
2018-07-06 21:06:02.0000000,-82925058,535558890,WaterTruck,WT807,NULL
2018-07-06 21:06:02.0000000,-82874760,535526712,Grader,GR255,NULL
2018-07-06 21:06:03.0000000,-82815432,535405332,Truck,RD528,NULL
2018-07-06 21:06:07.0000000,-82924080,535585824,Truck,RD533,NULL
2018-07-06 21:06:13.0000000,-82863425,535491664,Truck,RD715,NULL
2018-07-06 21:06:16.0000000,-82842198,535465722,Shovel,EX302,NULL
2018-07-06 21:06:18.0000000,-82855014,535429794,Truck,RD527,8.5294528065315
2018-07-06 21:06:22.0000000,-82814730,535357968,Truck,RD537,NULL
2018-07-06 21:06:22.0000000,-82814835,535407405,Truck,RD712,NULL
2018-07-06 21:06:22.0000000,-82913405,535571226,Truck,RD706,NULL
2018-07-06 21:06:23.0000000,-82855962,535430394,Truck,RD553,NULL
2018-07-06 21:06:23.0000000,-82939218,535564344,Truck,RD539,NULL
2018-07-06 21:06:25.0000000,-82841153,535496357,WaterTruck,WT592,NULL
2018-07-06 21:06:29.0000000,-82801140,535462311,Truck,RD711,NULL
2018-07-06 21:06:29.0000000,-82885902,535492584,Shovel,EX359,NULL
2018-07-06 21:06:29.0000000,-82850484,535505658,Grader,GR401,NULL
2018-07-06 21:06:30.0000000,-82964469,535576519,Truck,RD708,NULL
