2018-07-07 00:09:04.0000000,-82825449,535481156,Truck,RD711
2018-07-07 00:08:56.0000000,-82944522,535590828,Truck,RD534
2018-07-07 00:09:05.0000000,-82937964,535563288,FuelTruck,ST822
2018-07-07 00:09:04.0000000,-82819032,535475880,Grader,GR255
2018-07-07 00:09:11.0000000,-82815924,535405752,Truck,RD528
2018-07-07 00:09:10.0000000,-82841058,535468314,Truck,RD533
2018-07-07 00:09:10.0000000,-82907013,535563523,WaterTruck,WT592
2018-07-07 00:09:12.0000000,-82796639,535455506,Truck,RD712
2018-07-07 00:09:14.0000000,-82811413,535356300,Truck,RD710
2018-07-07 00:09:16.0000000,-82807734,535436760,Truck,RD527
2018-07-07 00:09:15.0000000,-82926646,535590215,Truck,RD706
2018-07-07 00:09:16.0000000,-82945168,535589998,Truck,RD709
2018-07-07 00:09:19.0000000,-82840464,535468590,Shovel,EX302
2018-07-07 00:09:21.0000000,-82817616,535477434,Loader,LD361
2018-07-07 00:09:22.0000000,-82826988,535482216,Truck,RD553
2018-07-07 00:09:24.0000000,-82842721,535467085,Truck,RD707
2018-07-07 00:03:07.0000000,-82805824,535439353,Dozer,TD601
2018-07-07 00:09:29.0000000,-82816332,535453062,Grader,GR401
2018-07-07 00:09:22.0000000,-82841615,535467620,Truck,RD708
2018-07-07 00:09:30.0000000,-82886166,535492656,Shovel,EX359
2018-07-07 00:09:40.0000000,-82808233,535468204,Truck,RD704
2018-07-07 00:09:42.0000000,-82934436,535561422,Shovel,EX303
2018-07-07 00:09:44.0000000,-82859271,535487033,Truck,RD714
2018-07-07 00:09:45.0000000,-82898184,535553196,Grader,GR254
2018-07-07 00:09:47.0000000,-82809642,535469676,Loader,LD362
2018-07-07 00:09:46.0000000,-82889604,535542348,Truck,RD530
2018-07-07 00:09:24.0000000,-82837956,535412562,Truck,RD558
2018-07-07 00:03:37.0000000,-82806833,535438463,Dozer,TD601
2018-07-07 00:09:50.0000000,-82825440,535360920,WaterTruck,WT591
2018-07-07 00:09:51.0000000,-82806114,535419096,Truck,RD525
2018-07-07 00:09:52.0000000,-82937826,535563696,Dozer,WD693
2018-07-07 00:03:35.0000000,-82903190,535507643,Drill,OD202
2018-07-07 00:09:08.0000000,-82902805,535508138,Drill,OD202
2018-07-07 00:09:08.0000000,-82902853,535508178,Drill,OD202
2018-07-07 00:09:56.0000000,-82810644,535461816,Truck,RD526
2018-07-07 00:10:00.0000000,-82806824,535436937,Shovel,SH101
2018-07-07 00:10:03.0000000,-82797720,535460292,Truck,RD529
2018-07-07 00:10:02.0000000,-82945494,535589370,Truck,RD538
2018-07-07 00:10:08.0000000,-82943868,535591758,WaterTruck,WT808
2018-07-07 00:10:10.0000000,-82797204,535437846,Grader,GR256
2018-07-07 00:10:07.0000000,-82809900,535461516,Truck,RD559
2018-07-07 00:10:11.0000000,-82945368,535589616,Truck,RD531
2018-07-07 00:10:16.0000000,-82944522,535590864,Truck,RD534
2018-07-07 00:10:16.0000000,-82838833,535414825,Truck,RD705
2018-07-07 00:10:22.0000000,-82864068,535405776,WaterTruck,WT807
2018-07-07 00:10:25.0000000,-82942044,535567386,FuelTruck,ST822
2018-07-07 00:10:24.0000000,-82819530,535476150,Grader,GR255
2018-07-07 00:10:24.0000000,-82814800,535473904,Truck,RD711
2018-07-07 00:10:30.0000000,-82848492,535479168,Truck,RD533
2018-07-07 00:10:30.0000000,-82918590,535580305,WaterTruck,WT592
2018-07-07 00:10:31.0000000,-82825056,535413744,Truck,RD528
2018-07-07 00:10:34.0000000,-82811413,535356301,Truck,RD710
2018-07-07 00:10:32.0000000,-82813090,535458529,Truck,RD712
2018-07-07 00:10:36.0000000,-82945168,535589999,Truck,RD709
2018-07-07 00:09:51.0000000,-82906653,535510234,Drill,OD201
2018-07-07 00:09:51.0000000,-82906692,535510285,Drill,OD201
2018-07-07 00:10:35.0000000,-82914123,535572633,Truck,RD706
2018-07-07 00:10:39.0000000,-82840476,535468524,Shovel,EX302
2018-07-07 00:10:42.0000000,-82827000,535482174,Truck,RD553
2018-07-07 00:10:42.0000000,-82840971,535468649,Truck,RD708
2018-07-07 00:10:41.0000000,-82817652,535477404,Loader,LD361
2018-07-07 00:10:37.0000000,-82810836,535441686,Truck,RD527
2018-07-07 00:10:44.0000000,-82842635,535467081,Truck,RD707
2018-07-07 00:10:44.0000000,-82830984,535418010,Truck,RD558
2018-07-07 00:10:49.0000000,-82815066,535454376,Grader,GR401
2018-07-07 00:10:50.0000000,-82886166,535492656,Shovel,EX359
2018-07-07 00:04:42.0000000,-82903092,535522228,Dozer,TD658
2018-07-07 00:04:42.0000000,-82903116,535522086,Dozer,TD658
2018-07-07 00:11:04.0000000,-82843918,535467616,Truck,RD714
2018-07-07 00:11:02.0000000,-82934388,535561284,Shovel,EX303
2018-07-07 00:11:05.0000000,-82900002,535554960,Grader,GR254
2018-07-07 00:11:06.0000000,-82907832,535564590,Truck,RD530
2018-07-07 00:11:10.0000000,-82825434,535360920,WaterTruck,WT591
2018-07-07 00:11:07.0000000,-82808904,535468752,Loader,LD362
2018-07-07 00:11:11.0000000,-82797246,535440690,Truck,RD525
2018-07-07 00:11:00.0000000,-82808782,535464973,Truck,RD704
2018-07-07 00:11:13.0000000,-82937826,535563696,Dozer,WD693
2018-07-07 00:11:16.0000000,-82808748,535437282,Truck,RD526
2018-07-07 00:11:20.0000000,-82806825,535436924,Shovel,SH101
2018-07-07 00:11:22.0000000,-82945596,535589478,Truck,RD538
2018-07-07 00:11:23.0000000,-82817436,535454562,Truck,RD529
2018-07-07 00:11:27.0000000,-82797738,535451694,Truck,RD559
2018-07-07 00:11:28.0000000,-82943868,535591764,WaterTruck,WT808
2018-07-07 00:11:31.0000000,-82945302,535589484,Truck,RD531
2018-07-07 00:11:30.0000000,-82797174,535444788,Grader,GR256
2018-07-07 00:11:36.0000000,-82836163,535414494,Truck,RD705
2018-07-07 00:11:36.0000000,-82944546,535590852,Truck,RD534
2018-07-07 00:11:45.0000000,-82824162,535479684,Grader,GR255
2018-07-07 00:11:45.0000000,-82957020,535582938,FuelTruck,ST822
2018-07-07 00:11:50.0000000,-82925038,535589223,WaterTruck,WT592
2018-07-07 00:11:50.0000000,-82877826,535501320,Truck,RD533
2018-07-07 00:11:52.0000000,-82805725,535439883,Truck,RD712
2018-07-07 00:11:51.0000000,-82836804,535418196,Truck,RD528
2018-07-07 00:11:55.0000000,-82895548,535547979,Truck,RD706
2018-07-07 00:11:54.0000000,-82811413,535356301,Truck,RD710
2018-07-07 00:11:56.0000000,-82945169,535589999,Truck,RD709
2018-07-07 00:11:57.0000000,-82813704,535456344,Truck,RD527
2018-07-07 00:11:59.0000000,-82840476,535468494,Shovel,EX302
2018-07-07 00:12:02.0000000,-82840971,535468649,Truck,RD708
2018-07-07 00:12:01.0000000,-82817808,535477008,Loader,LD361
2018-07-07 00:05:45.0000000,-82877822,535487658,Dozer,TD657
2018-07-07 00:05:45.0000000,-82877957,535487803,Dozer,TD657
2018-07-07 00:11:44.0000000,-82807618,535467961,Truck,RD711
2018-07-07 00:12:04.0000000,-82841272,535467613,Truck,RD707
2018-07-07 00:12:02.0000000,-82826934,535482240,Truck,RD553
2018-07-07 00:12:04.0000000,-82813782,535407870,Truck,RD558
2018-07-07 00:05:53.0000000,-82806834,535436919,Shovel,SH101
2018-07-07 00:05:53.0000000,-82806878,535436973,Shovel,SH101
2018-07-07 00:05:53.0000000,-82806768,535436908,Shovel,SH101
2018-07-07 00:12:09.0000000,-82818084,535454388,Grader,GR401
2018-07-07 00:12:11.0000000,-82886166,535492656,Shovel,EX359
2018-07-07 00:12:20.0000000,-82813348,535443087,Truck,RD704
2018-07-07 00:12:22.0000000,-82934322,535561116,Shovel,EX303
2018-07-07 00:12:24.0000000,-82842413,535466962,Truck,RD714
2018-07-07 00:12:26.0000000,-82926372,535590354,Truck,RD530
2018-07-07 00:11:38.0000000,-82902824,535508108,Drill,OD202
